Transaction_ID;Date;Customer_Name;Product;Total_Items;Total_Cost;Payment_Method;City;Store_Type;Discount_Applied;Customer_Category;Season;Promotion
1000003902;24.10.2022 7:05;James Meyers;['Insect Repellent', 'Tuna', 'Potatoes'];2;64.82;Mobile Payment;Seattle;Convenience Store;True;Homemaker;Winter;Discount on Selected Items
1000003903;05.03.2020 6:01;Nancy Martin;['Onions', 'Cereal Bars', 'Tomatoes', 'Light Bulbs'];5;17.14;Cash;New York;Specialty Store;True;Young Adult;Fall;BOGO (Buy One Get One)
1000003904;12.10.2023 15:17;Jerry Pugh;['Broom', 'Lawn Mower', 'Apple', 'Spinach'];1;65.72;Credit Card;Seattle;Pharmacy;True;Retiree;Winter;Discount on Selected Items
1000003905;01.02.2022 18:56;Jerry Rivera;['Deodorant'];7;15.83;Credit Card;Dallas;Pharmacy;True;Student;Fall;None
1000003906;14.08.2020 8:12;Michelle Morgan;['Shaving Cream', 'BBQ Sauce', 'Rice', 'Orange'];9;76.56;Debit Card;Chicago;Supermarket;False;Student;Winter;None
1000003907;21.02.2022 18:39;Michelle Smith;['Mayonnaise', 'Toothbrush', 'Toothpaste', 'Mop'];3;29.52;Debit Card;San Francisco;Department Store;False;Young Adult;Fall;BOGO (Buy One Get One)
1000003908;04.06.2023 16:43;Andrew Rogers;['Chips', 'Spinach', 'Butter'];7;56.97;Cash;Seattle;Department Store;False;Retiree;Summer;BOGO (Buy One Get One)
1000003909;07.02.2022 12:28;James Garcia;['Banana', 'Bread', 'Chicken', 'Feminine Hygiene Products', 'Tea'];8;57.17;Credit Card;Miami;Convenience Store;True;Homemaker;Fall;BOGO (Buy One Get One)
1000003910;11.03.2024 6:20;Alexander Gonzalez;['Dish Soap', 'Power Strips', 'BBQ Sauce'];1;21.58;Debit Card;Miami;Pharmacy;False;Young Adult;Summer;None
1000003911;07.10.2020 1:46;Mrs. Tammy Collins;['Banana'];5;май.38;Credit Card;Boston;Warehouse Club;False;Young Adult;Winter;BOGO (Buy One Get One)
1000003912;23.01.2023 23:20;Aaron James;['Soda', 'Vacuum Cleaner'];10;76.37;Debit Card;Houston;Convenience Store;False;Young Adult;Fall;BOGO (Buy One Get One)
1000003913;07.08.2023 5:29;Anthony Young;['Ketchup', 'Ketchup', 'Tomatoes', 'Ironing Board', 'Coffee'];9;83.63;Credit Card;Houston;Warehouse Club;True;Teenager;Summer;None
1000003914;23.01.2020 7:52;Jonathan Cook;['Ketchup', 'Dishware', 'Toothpaste', 'Mayonnaise'];5;53.85;Mobile Payment;Los Angeles;Pharmacy;True;Professional;Spring;None
1000003915;08.02.2021 19:11;Mr. Christopher Gallagher Jr.;['Ketchup'];8;72.36;Credit Card;Houston;Warehouse Club;False;Professional;Winter;Discount on Selected Items
1000003916;22.07.2023 22:59;Mr. Aaron Stevenson;['Dustpan', 'Pickles', 'Air Freshener', 'Tomatoes'];4;91.45;Cash;Seattle;Supermarket;False;Retiree;Winter;Discount on Selected Items
1000003917;25.04.2022 5:50;Kimberly Patel;['Chips'];6;68.56;Credit Card;Atlanta;Convenience Store;True;Middle-Aged;Winter;Discount on Selected Items
1000003918;28.11.2022 16:33;Christopher Garcia;['Spinach', 'Tea', 'Vacuum Cleaner', 'Plant Fertilizer'];3;20.65;Cash;San Francisco;Warehouse Club;False;Middle-Aged;Fall;BOGO (Buy One Get One)
1000003919;08.04.2024 5:40;Mr. Bruce Palmer;['Olive Oil', 'Onions', 'Soda', 'Onions', 'Coffee'];1;68.48;Credit Card;New York;Specialty Store;False;Middle-Aged;Summer;Discount on Selected Items
1000003920;22.12.2023 16:35;Beth Schultz;['Shrimp', 'Beef', 'Yogurt', 'Soap', 'Eggs'];10;21.апр;Credit Card;Seattle;Convenience Store;True;Homemaker;Fall;Discount on Selected Items
1000003921;22.07.2020 20:49;Rebecca Green;['Chips', 'Pasta', 'Cheese', 'Hand Sanitizer'];7;43.28;Debit Card;San Francisco;Pharmacy;True;Senior Citizen;Fall;BOGO (Buy One Get One)
1000003922;20.08.2021 12:23;Rachel Wright;['Beef', 'Dishware', 'Spinach'];6;54.56;Cash;Houston;Pharmacy;True;Teenager;Fall;Discount on Selected Items
1000003923;01.01.2024 11:41;Christopher Kramer;['Coffee', 'Cereal', 'Mayonnaise'];4;30.42;Cash;Los Angeles;Warehouse Club;True;Teenager;Spring;Discount on Selected Items
1000003924;01.10.2022 16:14;Sarah Ferguson;['Hand Sanitizer', 'Trash Cans', 'Jam', 'Toothpaste', 'Honey'];9;дек.59;Debit Card;San Francisco;Convenience Store;False;Professional;Summer;Discount on Selected Items
1000003925;17.03.2020 15:02;Katherine Molina;['Garden Hose', 'Carrots', 'Chicken', 'Pickles'];5;95.72;Credit Card;Dallas;Convenience Store;True;Teenager;Summer;BOGO (Buy One Get One)
1000003926;04.12.2023 10:53;Erin Obrien;['Honey', 'Honey', 'Chips', 'Toothpaste'];10;86.4;Debit Card;Houston;Convenience Store;True;Teenager;Winter;BOGO (Buy One Get One)
1000003927;19.04.2022 7:36;Laurie Hill;['Razors', 'Hand Sanitizer', 'Dish Soap'];10;25.81;Cash;New York;Pharmacy;True;Young Adult;Winter;BOGO (Buy One Get One)
1000003928;17.06.2020 8:09;James Dawson MD;['Toothpaste', 'Apple'];2;59.06;Mobile Payment;Atlanta;Department Store;True;Homemaker;Spring;None
1000003929;08.11.2020 18:42;Michelle Potts;['Insect Repellent', 'Tea', 'Toilet Paper', 'Bath Towels'];9;25.янв;Cash;Miami;Department Store;True;Retiree;Fall;Discount on Selected Items
1000003930;20.01.2023 21:02;Steve Turner;['Vinegar'];3;38.38;Mobile Payment;Boston;Pharmacy;False;Student;Winter;BOGO (Buy One Get One)
1000003931;09.10.2023 12:03;Samuel Griffin;['Syrup', 'Toilet Paper', 'Chicken', 'Dustpan', 'Power Strips'];4;80.94;Debit Card;Seattle;Supermarket;True;Young Adult;Summer;BOGO (Buy One Get One)
1000003932;13.08.2020 12:54;Mark Smith;['Cleaning Spray', 'Mop', 'Rice', 'Eggs', 'Toothbrush'];9;18.92;Credit Card;Boston;Convenience Store;True;Student;Winter;Discount on Selected Items
1000003933;16.12.2022 5:48;Jerry Chambers;['Water'];7;июл.64;Debit Card;Chicago;Pharmacy;False;Student;Winter;None
1000003934;29.02.2020 0:50;Sara Gordon;['Paper Towels', 'Hand Sanitizer'];3;78.81;Mobile Payment;Los Angeles;Specialty Store;False;Student;Summer;Discount on Selected Items
1000003935;30.01.2024 1:48;Kevin Ramos;['Mayonnaise', 'Shrimp', 'Water', 'Toothpaste', 'Tissues'];3;50.12;Debit Card;San Francisco;Warehouse Club;True;Homemaker;Fall;BOGO (Buy One Get One)
1000003936;03.03.2024 8:18;Danielle Castillo;['Apple', 'Soap', 'Olive Oil', 'Dustpan'];9;15.85;Credit Card;Chicago;Specialty Store;True;Homemaker;Spring;None
1000003937;23.04.2022 23:54;James Ramsey;['Soda', 'Soap', 'Tea'];10;85.05;Mobile Payment;Chicago;Department Store;True;Senior Citizen;Spring;Discount on Selected Items
1000003938;10.11.2023 5:19;Cynthia Phillips;['Tuna', 'Mop', 'Dish Soap'];1;70.76;Credit Card;Boston;Pharmacy;True;Young Adult;Fall;None
1000003939;29.07.2021 19:34;Mr. Andrew Wiggins IV;['Shrimp', 'Pickles', 'Eggs'];9;33.93;Debit Card;Los Angeles;Pharmacy;False;Young Adult;Spring;None
1000003940;26.06.2020 9:08;Kathy Horne;['Carrots'];10;62.04;Mobile Payment;New York;Warehouse Club;True;Retiree;Winter;None
1000003941;08.08.2021 16:31;Christopher Roy;['Chicken', 'Toothpaste', 'Toilet Paper'];6;38.22;Debit Card;Houston;Convenience Store;False;Professional;Fall;BOGO (Buy One Get One)
1000003942;02.08.2022 18:46;Michelle Fernandez;['Canned Soup', 'Shower Gel', 'Olive Oil', 'Shaving Cream'];4;22.84;Credit Card;Miami;Convenience Store;True;Homemaker;Winter;None
1000003943;16.02.2021 3:43;Jessica Cole;['Spinach', 'Toothpaste', 'Apple'];8;79.3;Cash;Chicago;Specialty Store;True;Retiree;Summer;BOGO (Buy One Get One)
1000003944;31.01.2022 19:43;Dr. Melinda Stanton;['Lawn Mower', 'Hand Sanitizer'];6;06.фев;Credit Card;Chicago;Specialty Store;False;Young Adult;Spring;Discount on Selected Items
1000003945;23.01.2024 10:15;Jessica Cameron;['Lawn Mower', 'Extension Cords', 'Water'];6;55.9;Credit Card;Houston;Specialty Store;True;Middle-Aged;Fall;BOGO (Buy One Get One)
1000003946;18.11.2023 3:08;Christina Maxwell;['Paper Towels', 'Mop', 'Toothpaste'];2;26.64;Credit Card;Chicago;Specialty Store;True;Senior Citizen;Winter;BOGO (Buy One Get One)
1000003947;07.03.2022 16:57;Danielle Warner;['Cleaning Spray', 'Air Freshener'];7;окт.46;Mobile Payment;Seattle;Warehouse Club;False;Young Adult;Winter;None
1000003948;20.08.2023 13:01;Alexandria Porter;['Chips', 'Syrup', 'Cleaning Rags', 'Dish Soap', 'Syrup'];8;67.1;Mobile Payment;Chicago;Specialty Store;False;Retiree;Summer;Discount on Selected Items
1000003949;18.02.2023 3:43;Arthur Foley;['Baby Wipes', 'Carrots', 'Tomatoes', 'Olive Oil', 'Razors'];8;60.94;Debit Card;Boston;Supermarket;True;Professional;Fall;Discount on Selected Items
1000003950;12.07.2023 21:29;Charlene Lewis;['Hair Gel', 'Banana', 'Butter', 'Toothbrush', 'Soda'];2;12.авг;Mobile Payment;Atlanta;Specialty Store;False;Young Adult;Winter;Discount on Selected Items
1000003951;19.12.2020 3:39;Kevin Barnes;['Apple'];8;69.38;Credit Card;Dallas;Department Store;True;Homemaker;Summer;None
1000003952;19.08.2021 3:35;Katie Valentine;['Spinach'];8;95.14;Cash;Los Angeles;Specialty Store;False;Teenager;Winter;None
1000003953;28.03.2020 7:33;Tony Vasquez;['Shaving Cream', 'Diapers', 'Diapers', 'Vacuum Cleaner'];3;39.5;Cash;New York;Specialty Store;False;Young Adult;Spring;BOGO (Buy One Get One)
1000003954;22.11.2021 14:56;Robert Williams;['Cereal Bars'];8;27.52;Debit Card;Seattle;Department Store;True;Homemaker;Fall;Discount on Selected Items
1000003955;02.02.2021 13:23;Justin James;['Ironing Board'];9;сен.75;Mobile Payment;New York;Supermarket;True;Young Adult;Spring;BOGO (Buy One Get One)
1000003956;16.02.2021 15:49;Susan Mays;['Vinegar', 'Pickles', 'Honey', 'Cereal Bars', 'Toothbrush'];1;37.88;Mobile Payment;Los Angeles;Convenience Store;True;Teenager;Summer;Discount on Selected Items
1000003957;08.10.2022 1:56;Sydney Green;['Toilet Paper', 'Tomatoes', 'Bread'];3;38.44;Credit Card;Los Angeles;Pharmacy;False;Teenager;Spring;BOGO (Buy One Get One)
1000003958;24.03.2020 0:16;Jacob Petty;['Power Strips', 'Water', 'Sponges', 'Bath Towels'];5;47.73;Cash;New York;Supermarket;False;Young Adult;Summer;BOGO (Buy One Get One)
1000003959;28.08.2020 8:49;Jason Ward;['Vacuum Cleaner', 'Paper Towels', 'Pasta', 'Cleaning Rags', 'Soda'];8;77.57;Mobile Payment;Dallas;Department Store;True;Homemaker;Summer;Discount on Selected Items
1000003960;30.04.2020 11:44;Charles Christensen;['Soap', 'Honey', 'Baby Wipes'];1;32.95;Cash;Miami;Convenience Store;True;Student;Summer;None
1000003961;02.10.2021 16:45;Chris Smith;['Paper Towels', 'Tomatoes', 'Laundry Detergent'];5;90.67;Credit Card;Dallas;Supermarket;True;Student;Spring;None
1000003962;21.08.2020 1:28;Robert Stewart;['Toothpaste', 'Ironing Board', 'Ironing Board'];1;46.58;Cash;Chicago;Convenience Store;True;Retiree;Spring;BOGO (Buy One Get One)
1000003963;09.03.2021 4:00;Lonnie Robinson;['Salmon', 'Light Bulbs', 'Toothpaste', 'Chips', 'Feminine Hygiene Products'];8;22.83;Debit Card;Boston;Department Store;False;Senior Citizen;Spring;BOGO (Buy One Get One)
1000003964;24.02.2023 9:42;David Santos;['Canned Soup', 'Toothbrush', 'Deodorant', 'Ironing Board'];4;11.ноя;Mobile Payment;Seattle;Supermarket;True;Middle-Aged;Fall;BOGO (Buy One Get One)
1000003965;20.03.2022 23:02;Randall Torres;['Toilet Paper', 'Shaving Cream', 'Eggs', 'Baby Wipes'];8;73.97;Debit Card;Houston;Department Store;False;Student;Fall;Discount on Selected Items
1000003966;30.08.2022 8:23;Tony Garcia;['Air Freshener', 'Cleaning Spray', 'Onions', 'Onions'];1;64.54;Credit Card;Miami;Department Store;True;Young Adult;Fall;BOGO (Buy One Get One)
1000003967;12.06.2021 13:05;Chad Kane DDS;['Eggs', 'Ice Cream', 'Toothpaste', 'Bread', 'Hair Gel'];2;71.58;Mobile Payment;Boston;Pharmacy;True;Senior Citizen;Summer;None
1000003968;28.01.2023 22:47;Amber Mcdonald;['Dish Soap', 'Trash Bags', 'Feminine Hygiene Products'];8;80.45;Credit Card;Chicago;Department Store;True;Homemaker;Spring;BOGO (Buy One Get One)
1000003969;05.12.2022 12:19;Joshua Moore;['Broom', 'Toothpaste', 'Olive Oil', 'Apple'];8;57.16;Debit Card;Dallas;Specialty Store;False;Professional;Fall;Discount on Selected Items
1000003970;09.05.2023 20:37;Thomas Winters;['Chips'];5;29.66;Debit Card;Los Angeles;Warehouse Club;False;Young Adult;Fall;None
1000003971;04.12.2021 13:29;John Thomas;['Cleaning Spray'];6;51.06;Debit Card;Seattle;Specialty Store;False;Student;Winter;BOGO (Buy One Get One)
1000003972;08.04.2023 10:27;Susan Mcdonald;['Pancake Mix', 'Dishware', 'Cheese', 'Orange'];10;43.29;Credit Card;Chicago;Convenience Store;True;Professional;Fall;BOGO (Buy One Get One)
1000003973;10.02.2021 23:42;Briana Allen;['Jam', 'Salmon', 'Extension Cords', 'Orange', 'Syrup'];9;60.23;Credit Card;New York;Supermarket;False;Professional;Fall;None
1000003974;04.11.2022 3:57;Tammy Rios;['Onions', 'Pancake Mix', 'Spinach', 'Syrup', 'Air Freshener'];5;86.3;Mobile Payment;Miami;Department Store;False;Professional;Summer;BOGO (Buy One Get One)
1000003975;01.02.2024 22:36;Melissa Flores;['Yogurt'];10;58.78;Credit Card;Chicago;Department Store;False;Teenager;Spring;Discount on Selected Items
1000003976;21.05.2020 5:14;Samantha Poole;['Razors', 'Feminine Hygiene Products', 'Toothpaste', 'Ketchup'];10;95.28;Credit Card;Dallas;Convenience Store;True;Teenager;Winter;None
1000003977;03.03.2020 6:39;Kelsey Salinas;['Spinach'];2;99.12;Cash;Dallas;Warehouse Club;False;Senior Citizen;Spring;Discount on Selected Items
1000003978;16.02.2024 6:21;Erik Dunn;['Paper Towels', 'Mustard', 'Laundry Detergent', 'Extension Cords'];3;21.66;Credit Card;Houston;Convenience Store;True;Teenager;Spring;Discount on Selected Items
1000003979;13.09.2022 15:56;Rick Jefferson;['Cereal', 'Shampoo', 'Bath Towels', 'Plant Fertilizer'];7;67.56;Cash;San Francisco;Department Store;True;Student;Fall;Discount on Selected Items
1000003980;28.10.2023 20:31;Nicole Combs;['Milk', 'Toilet Paper', 'Toothpaste', 'Ironing Board', 'Paper Towels'];5;99.55;Cash;Los Angeles;Supermarket;False;Retiree;Summer;BOGO (Buy One Get One)
1000003981;18.08.2020 5:29;Katherine Delacruz;['Cereal Bars', 'Apple', 'Onions', 'Hand Sanitizer', 'Toothpaste'];4;47.19;Mobile Payment;Atlanta;Warehouse Club;False;Homemaker;Fall;BOGO (Buy One Get One)
1000003982;17.10.2021 1:31;John Whitney;['Air Freshener', 'Razors'];10;29.53;Cash;Houston;Specialty Store;True;Professional;Winter;None
1000003983;14.06.2020 0:43;Amanda Terry;['Ironing Board', 'Yogurt', 'Air Freshener'];7;май.96;Debit Card;Houston;Supermarket;False;Senior Citizen;Spring;Discount on Selected Items
1000003984;28.10.2020 9:49;Bradley Castillo;['Feminine Hygiene Products', 'Cleaning Spray', 'Peanut Butter'];3;15.39;Credit Card;Boston;Convenience Store;False;Senior Citizen;Fall;None
1000003985;04.07.2023 9:00;Ivan Rojas;['Syrup', 'Cereal Bars'];3;34.96;Debit Card;San Francisco;Pharmacy;True;Professional;Winter;None
1000003986;29.10.2023 22:37;Robert Lowe;['Cereal Bars', 'Air Freshener', 'Cleaning Rags', 'Onions', 'Cleaning Spray'];9;43.01;Debit Card;San Francisco;Warehouse Club;False;Teenager;Fall;Discount on Selected Items
1000003987;27.05.2022 0:41;Daniel Brown;['Salmon', 'Paper Towels', 'Hand Sanitizer', 'Carrots'];7;95.86;Debit Card;Dallas;Department Store;True;Teenager;Winter;Discount on Selected Items
1000003988;08.04.2020 2:45;Kim Weber;['Light Bulbs', 'Cleaning Spray', 'Trash Bags', 'Banana', 'Hair Gel'];7;ноя.72;Cash;Chicago;Specialty Store;False;Middle-Aged;Fall;BOGO (Buy One Get One)
1000003989;06.05.2020 3:12;William Murray;['Vinegar', 'Tuna', 'Diapers', 'Yogurt'];3;57.95;Debit Card;Chicago;Supermarket;True;Homemaker;Fall;BOGO (Buy One Get One)
1000003990;18.05.2023 22:37;Susan Larson;['Dish Soap', 'Onions', 'Chicken'];10;42.94;Credit Card;Chicago;Warehouse Club;True;Young Adult;Summer;None
1000003991;13.01.2024 4:08;Janet Clark;['Trash Bags', 'Toothbrush', 'BBQ Sauce', 'Razors', 'Ironing Board'];8;59.76;Mobile Payment;Dallas;Warehouse Club;True;Retiree;Summer;Discount on Selected Items
1000003992;13.02.2021 16:42;Amanda Duncan;['Tea', 'Banana', 'Rice', 'Power Strips'];5;76.11;Cash;Houston;Department Store;False;Homemaker;Spring;BOGO (Buy One Get One)
1000003993;23.12.2021 9:18;Donald Price;['Eggs', 'Pasta'];6;18.63;Cash;Atlanta;Supermarket;True;Teenager;Winter;Discount on Selected Items
1000003994;03.04.2022 9:52;Melinda Pruitt;['Mop', 'Tuna', 'Light Bulbs'];6;90.39;Debit Card;Boston;Warehouse Club;True;Middle-Aged;Winter;None
1000003995;17.10.2022 6:45;Timothy Ross;['Spinach', 'Mayonnaise', 'Beef', 'Sponges'];10;ноя.53;Cash;Atlanta;Convenience Store;True;Homemaker;Summer;Discount on Selected Items
1000003996;20.12.2022 17:39;Carolyn Copeland;['Yogurt', 'Dish Soap', 'Pickles', 'Tuna', 'Lawn Mower'];10;61.04;Debit Card;San Francisco;Specialty Store;False;Senior Citizen;Winter;BOGO (Buy One Get One)
1000003997;20.03.2023 16:06;Kristina Martin;['Toothpaste', 'Shower Gel', 'Onions'];8;96.71;Cash;Seattle;Pharmacy;False;Middle-Aged;Spring;Discount on Selected Items
1000003998;20.07.2023 14:09;Chelsea Luna;['Potatoes', 'Laundry Detergent', 'Honey'];7;95.78;Cash;Atlanta;Convenience Store;True;Retiree;Spring;Discount on Selected Items
1000003999;05.12.2020 10:28;Sean Brown;['Garden Hose', 'Vinegar', 'Yogurt', 'Peanut Butter', 'Ironing Board'];9;июн.32;Mobile Payment;Miami;Warehouse Club;True;Homemaker;Summer;Discount on Selected Items
1000004000;23.04.2022 18:16;Brian Wood;['Cheese', 'Bread', 'Ironing Board', 'Butter', 'Mustard'];2;39.45;Cash;Seattle;Specialty Store;False;Teenager;Winter;None
1000004001;17.05.2021 18:13;Jennifer Chen;['Chicken'];2;33.62;Credit Card;Miami;Warehouse Club;True;Middle-Aged;Summer;BOGO (Buy One Get One)
1000004002;05.01.2022 2:31;Margaret Howe;['Trash Cans', 'Dishware', 'Cereal Bars', 'Shower Gel', 'Diapers'];4;42.09;Cash;Atlanta;Specialty Store;False;Professional;Fall;BOGO (Buy One Get One)
1000004003;12.09.2021 16:27;Amy Perez;['Rice', 'Feminine Hygiene Products', 'Cleaning Rags', 'Feminine Hygiene Products'];7;11.мар;Debit Card;Chicago;Pharmacy;False;Senior Citizen;Fall;Discount on Selected Items
1000004004;23.02.2022 12:34;Alejandra Porter;['Syrup'];3;61.17;Credit Card;Boston;Department Store;True;Young Adult;Spring;Discount on Selected Items
1000004005;07.01.2024 3:45;Christopher Wilson;['Cleaning Rags', 'Water', 'Shaving Cream', 'Lawn Mower'];7;51.23;Debit Card;Atlanta;Department Store;True;Teenager;Spring;None
1000004006;10.07.2020 12:57;Sean Brown;['Mustard', 'Trash Bags'];8;май.24;Debit Card;Houston;Department Store;False;Teenager;Fall;Discount on Selected Items
1000004007;23.12.2020 0:48;Patricia Williams;['BBQ Sauce', 'Rice'];2;48.36;Mobile Payment;Chicago;Pharmacy;False;Student;Spring;Discount on Selected Items
1000004008;18.10.2021 13:58;Carmen Contreras;['Beef', 'Cleaning Rags', 'Salmon', 'Shaving Cream', 'Jam'];2;65.17;Mobile Payment;Chicago;Specialty Store;True;Middle-Aged;Fall;None
1000004009;31.01.2023 10:56;Charles Parks;['Potatoes'];4;91.4;Credit Card;Chicago;Department Store;True;Teenager;Spring;BOGO (Buy One Get One)
1000004010;20.04.2023 16:33;Courtney Patterson;['Potatoes', 'Baby Wipes', 'Mayonnaise', 'Orange', 'Chips'];2;27.81;Debit Card;Dallas;Convenience Store;True;Student;Summer;Discount on Selected Items
1000004011;21.12.2023 0:48;Jacqueline Brown;['Onions', 'Mop', 'Cereal Bars'];7;32.9;Credit Card;Seattle;Department Store;True;Senior Citizen;Fall;BOGO (Buy One Get One)
1000004012;24.10.2020 17:48;Daniel Smith;['Dishware', 'Coffee', 'Honey', 'Shaving Cream', 'Hand Sanitizer'];1;67.69;Mobile Payment;Miami;Convenience Store;False;Student;Summer;BOGO (Buy One Get One)
1000004013;15.01.2024 6:12;William Jackson;['Carrots', 'Feminine Hygiene Products', 'Toothpaste'];8;89.14;Credit Card;Chicago;Department Store;True;Student;Summer;BOGO (Buy One Get One)
1000004014;11.01.2023 13:04;Manuel Duncan;['Vacuum Cleaner', 'Shaving Cream'];4;18.38;Credit Card;Chicago;Department Store;True;Teenager;Summer;BOGO (Buy One Get One)
1000004015;25.07.2021 0:02;Courtney Rodriguez;['Extension Cords', 'Sponges'];4;49.38;Cash;Atlanta;Pharmacy;True;Student;Spring;Discount on Selected Items
1000004016;16.09.2022 23:39;Nicholas Fisher;['Light Bulbs'];6;авг.81;Mobile Payment;Houston;Convenience Store;True;Young Adult;Winter;Discount on Selected Items
1000004017;23.02.2023 0:31;Barry Mcintyre;['Light Bulbs', 'Tea', 'Pasta', 'Jam'];2;74.55;Debit Card;Atlanta;Specialty Store;True;Professional;Fall;Discount on Selected Items
1000004018;10.10.2020 13:51;Derek Murphy;['Orange', 'Orange', 'Tea', 'Onions'];1;27.24;Credit Card;Los Angeles;Convenience Store;True;Senior Citizen;Summer;None
1000004019;08.07.2020 6:16;Nathan Moore;['Toothbrush'];4;74.51;Debit Card;Boston;Specialty Store;True;Senior Citizen;Spring;Discount on Selected Items
1000004020;28.02.2022 10:01;Jason Miller;['Toothpaste', 'Toothpaste', 'Hand Sanitizer', 'Laundry Detergent'];9;53.58;Debit Card;San Francisco;Warehouse Club;False;Homemaker;Fall;BOGO (Buy One Get One)
